,label,text
214,Varicose Veins,The cramps in my calves are making it difficult for me to walk. I feel fatigued after working for some time. I believe obesity is the reason behind this.
215,Varicose Veins,"I'm having trouble walking because of my calf cramps. After working for a while, I'm tired. I think the cause of this is fat."
216,Varicose Veins,"The swelling in my legs has gotten worse over the past few weeks. Now, a large number of veins are noticeable on my calves, which is making me worried."
217,Varicose Veins,My legs' swelling has been worse over the last several weeks. I'm concerned since I can see a lot of veins on my calves right now.
218,Varicose Veins,The veins on my legs are very noticeable and cause me discomfort. It seems like there is a major bruise and I get cramps when I run.
219,Varicose Veins,"My leg veins are quite visible and give me agony. When I run, I feel cramps and it appears like there is a large bruise."
220,Varicose Veins,The skin on my calves has become inflamed and red. My legs hurt if I try to run or do any physical activities.
221,Varicose Veins,"My calves' skin has turned red and swollen. Whenever I try to run or engage in any physical activity, my legs ache."
222,Varicose Veins,"Recently, the pain in my calves has been constant and becomes worse when I stand or walk for long periods of time. My legs have started to swell and also some blood vessels are quite noticeable."
223,Varicose Veins,"My calves have been hurting constantly lately, and it becomes worse when I stand or walk for extended periods of time. My legs have begun to swell, and I can clearly see some blood vessels."
224,Varicose Veins,The veins in my legs are causing discomfort and difficulty sleeping at night. I have no idea why it is happening. I get cramps when I sprint.
225,Varicose Veins,"My legs' veins are hurting, and I'm having trouble falling asleep at night. I'm not sure why it keeps happening. I have cramping when I run."
226,Varicose Veins,The swelling in my legs is causing me to have difficulty fitting into my shoes. I can't sprint or stand for long periods of time. I can see some swollen blood vessels.
227,Varicose Veins,I'm having trouble fitting into my shoes because of the swelling in my legs. I am not able to run or remain still for too long. Some enlarged blood vessels are visible.
228,Varicose Veins,I have noticed cramps in my calves are becoming more frequent and intense. It is causing me a lot of discomforts. I am also overweight and my legs have started to swell.
229,Varicose Veins,"My calves are cramping more frequently and with more intensity now, I've observed. I'm feeling a lot of discomfort from it. In addition, I've gained weight, and my legs are starting to expand."
230,Varicose Veins,The veins on my legs cause a lot of discomforts when I sit for long periods of time.
231,Varicose Veins,Sitting for extended periods of time hurts my legs because of the veins in them.
232,Varicose Veins,The rash on my legs is spreading and becoming more severe. It has become very difficult for me to run.
233,Varicose Veins,My legs are breaking out in a more serious rash. I now find it really challenging to run.
234,Varicose Veins,My legs are causing a lot of discomforts when I exercise. I get frequent cramps and the blood vessels have become quite noticeable.
235,Varicose Veins,"Working out is really uncomfortable for my legs. I get regular cramping, and I can really see the blood vessels now."
236,Varicose Veins,The prominent blood vessels on my calves are causing self-consciousness and embarrassment. I believe the problem is because of my overweight.
237,Varicose Veins,My calves' noticeable blood vessels are making me feel embarrassed and self-conscious. I think my weight is the root of the issue.
238,Varicose Veins,The skin around the veins on my legs is dry and flaky. It seems there is a major bruise and my legs have started to swell.
239,Varicose Veins,"My legs' veins are surrounded by dry, flaky skin. My legs appear to have swelled and there appears to be a large bruise."
240,Varicose Veins,I have been experiencing a rash on my legs that is causing a lot of irritation and discomfort. It is red and inflamed and appears to be spreading.
241,Varicose Veins,"I have a rash on my legs that is giving me a lot of aggravation and suffering. It's red and inflamed, and it's spreading."
242,Varicose Veins,"Recently, my calves have been cramping up frequently, especially when I am walking or standing for long periods of time. Also, the veins are very noticeable."
243,Varicose Veins,"My calves have been cramping a lot lately, especially after extended durations of walking or standing. The veins are also distinctly visible."
244,Varicose Veins,I have noticed that there are bruises on my legs that I cannot explain. They are not painful but are concerning to me.
245,Varicose Veins,"I can't quite explain the bruises I've observed on my legs. Though they don't hurt, they worry me."
246,Varicose Veins,"As I am overweight, I have noticed that my legs are swollen and the blood vessels are more visible than usual. The swelling seems to be getting worse over time."
247,Varicose Veins,I have observed that my legs are bloated and that the blood vessels are more noticeable than usual since I am overweight. It appears that the swelling is growing worse with time.
248,Varicose Veins,The veins on my calves are very prominent and are causing me a lot of discomforts. They are swollen and protrude from my skin.
249,Varicose Veins,My calves have extremely noticeable veins that are really uncomfortable for me. They stick out of my skin and are bloated.
250,Varicose Veins,"The skin around the veins on my legs is red, inflamed, and itchy. It is causing a lot of discomforts and I am starting to get regular cramps."
251,Varicose Veins,"My legs' veins are surrounded by red, swollen, and itching skin. I'm having a lot of discomfort from it, and I'm starting to have cramps all the time."
